355939:::12908,5613,4001,14439,4902:::9129:::4902
157568:::7042,1182,9348,5723,2931:::4901:::2931
157570:::13437,13256,6542,13933,134:::1961:::134
226403:::6171,3118,13792,6091,164:::7479:::164
172877:::8152,9646,7818,6513,2931:::3133:::6513,2931
77883:::386,14231,9971,6196,3946:::3947:::3946
174130:::552,4890,10951,2047,3946:::3947:::3946
351554:::1769,2652,1168,5427,102:::100:::5427,102
299433:::11118,5236,13814,9761,5249:::9431:::5249
34373:::1860,11605,5281,174,5249:::9431:::5249
162371:::12354,6051,14224,9046,10070:::10070:::10070
193887:::12576,2852,3203,10629,5249:::9431:::5249
285589:::13243,10176,2367,13450,2602:::2534:::2602
28603:::12543,8224,12755,2602,2534:::3093:::2602,2534
337889:::9282,11748,13021,1691,4835:::1131:::4835
285591:::8499,952,3218,7871,3201:::3303:::3201
85972:::9847,10535,296,12763,2602:::2534:::2602
249231:::9116,7836,201,935,1635:::11728:::1635
202016:::3313,12352,6918,2662,1635:::3625:::1635
247604:::14212,2687,1635,1635,11728:::11728:::1635,1635,11728
249575:::909,4487,12102,10338,8636:::5943:::10338,8636
262634:::9786,12613,11250,5380,6058:::6141:::5380,6058
233029:::526,12904,8796,4851,2672:::2802:::2672
179134:::7846,5569,5352,32,965:::5380:::965
2899:::6754,582,3917,3922,5558:::6335:::3917,3922,5558
54648:::1123,10124,14015,4886,3922:::5558:::3922
211090:::2550,12655,10948,9200,3917:::5558:::3917
64224:::12524,10650,3671,1373,1459:::24:::1373,1459
36274:::1330,5673,14562,5043,3296:::3503:::5043,3296
325213:::1577,9477,2571,11557,1912:::4656:::1912
223906:::9966,9737,9390,411,1912:::4656:::1912
29451:::1270,10812,6852,2588,2353:::6745:::2588,2353
303281:::7792,6673,14312,11176,2588:::5064:::2588
29475:::9857,1768,3002,13397,2588:::2353:::2588
115527:::11460,13170,12809,13823,2588:::5064:::2588
159997:::1441,7556,11670,1091,2574:::2575:::2574
43965:::3189,723,575,1212,2416:::2565:::723,575,1212,2416
149524:::4043,3357,9188,2500,1231:::2436:::2500,1231
237031:::1002,4899,10942,7513,2575:::2070:::2575
292209:::9371,7143,7768,1976,8221:::8579:::8221
33096:::4464,8419,11322,11112,164:::7479:::164
247630:::13366,5227,3060,2829,2856:::2855:::3060,2829,2856
310196:::11317,10374,6943,3071,450:::601:::450
127514:::8338,9608,4529,6936,2856:::2855:::6936,2856
208526:::6402,13300,9873,521,519:::518:::521,519
117732:::11069,3404,8834,5280,519:::595:::519
344641:::518,648,520,519,521:::676:::518,648,520,519,521
24947:::7870,1148,1144,519,518:::648:::519,518
129659:::3153,11015,9824,9890,12718:::12868:::12718
298740:::11178,12225,3239,2992,12718:::12868:::12718
214607:::8173,10852,12037,1841,4020:::5603:::4020
45263:::5855,3716,9082,1530,7013:::7018:::7013
360971:::14450,10678,5678,9965,4020:::5603:::4020
48337:::1802,4020,4020,4020,5603:::5603:::4020,4020,4020,5603
185291:::7754,11273,13225,7993,1082:::7960:::1082
84513:::7835,12234,7142,11306,1082:::1373:::1082
341728:::175,2563,12420,4436,1082:::8306:::1082
67206:::292,119,10069,13787,1082:::7960:::1082
260439:::13915,3650,8070,8305,1977:::6564:::1977
107557:::9021,13605,9642,6509,1082:::7960:::1082
48776:::6344,9678,9631,3063,3216:::7668:::3063,3216
360423:::8352,6521,4859,4963,3063:::3144:::3063
73769:::11061,6387,160,3063,3216:::3505:::6387,160,3063,3216
268139:::7808,4111,9354,5987,1612:::3446:::1612
136564:::1713,5015,8314,2720,6589:::1530:::2720,6589
212990:::1289,8023,2678,2671,2672:::2679:::2678,2671,2672
176682:::8674,6589,2764,2757,2720:::1579:::6589,2764,2757,2720
69555:::14077,11137,10031,10031,12040:::12676:::11137,10031,10031,12040
102944:::12547,10675,13938,1999,3434:::1284:::1999,3434
158164:::6053,7420,6855,10237,148:::5046:::148
41580:::11527,4601,8395,1212,1250:::3435:::1212,1250
185998:::10344,8452,11637,4959,3434:::2560:::3434
346213:::585,601,768,766,784:::767:::585,601,768,766,784
335267:::3766,5754,5537,13136,2569:::3434:::2569
91329:::8398,409,450,488,585:::636:::409,450,488,585
149959:::409,450,488,585,636:::601:::409,450,488,585,636
83848:::12375,13088,2981,2977,6517:::2996:::2981,2977,6517
83835:::10991,8530,10227,3282,2909:::2955:::2909
85828:::14016,5918,584,633,669:::632:::584,633,669
85824:::4945,13544,2854,11421,354:::353:::354
319755:::2126,2484,11441,6397,626:::702:::626
233103:::13945,803,520,676,526:::521:::520,676,526
99406:::5665,8035,12393,524,523:::676:::524,523
274388:::10569,4661,1013,13826,520:::676:::520
209137:::10423,8878,6794,6493,4928:::676:::4928
233102:::7890,3389,5631,520,676:::526:::520,676
123703:::12235,2953,10687,6432,2967:::3012:::2967
97719:::13298,10444,9243,13803,3724:::2290:::3724
239402:::13098,2098,144,810,2967:::2955:::2967
98308:::10373,12364,3995,3539,9864:::9864:::3539,9864
129956:::9158,4544,1317,12668,907:::4690:::907
361930:::4063,10973,569,10789,6438:::6477:::6438
262142:::13013,9128,13058,12854,4666:::7039:::4666
157341:::536,8685,3920,4436,308:::959:::3920,4436,308
141817:::7589,3489,12950,308,308:::308:::308,308
49590:::13009,5826,9561,11714,5552:::6788:::5552
328965:::2144,4458,10586,13816,3887:::6526:::3887
130704:::4875,4289,10849,8280,5552:::7997:::5552
322513:::2314,2336,5000,5552,6590:::6788:::2314,2336,5000,5552,6590
49593:::11269,5552,6788,8444,8456:::9296:::5552,6788,8444,8456
235121:::11455,13143,13949,14043,9532:::3547:::9532
919:::9610,10917,6788,5403,5578:::6193:::6788,5403,5578
921:::6788,5403,5578,6193,6457:::5768:::6788,5403,5578,6193,6457
253117:::2721,10035,7489,5403,5578:::3417:::5403,5578
305500:::4974,339,7782,10354,5908:::3160:::5908
105000:::13112,5973,10591,11023,5403:::5578:::5403
244674:::13628,542,624,543,544:::2496:::542,624,543,544
310219:::9245,9837,2574,2572,5566:::4399:::2574,2572,5566
106888:::3311,11385,2236,12889,423:::646:::423
303137:::4683,13606,13335,622,625:::623:::622,625
88116:::7100,4211,5244,4792,4137:::3440:::4792,4137
82477:::198,2716,2036,5503,4425:::3059:::5503,4425
118592:::3005,6088,10520,1949,5516:::6943:::5516
335034:::14066,7976,11877,2671,164:::7479:::2671,164
337911:::11872,13658,416,5617,9406:::9477:::9406
132945:::11438,48,4176,8139,9406:::9477:::9406
117601:::12876,10927,13022,2567,9406:::9477:::9406
26090:::8911,10282,12143,5317,9406:::4500:::9406
276107:::12462,8387,14483,9220,9406:::9477:::9406
190648:::4329,14060,8091,4718,9979:::9979:::9979
216310:::1228,11646,13363,10407,10407:::10415:::10407,10407
84403:::4954,1339,8026,5554,10415:::10415:::10415
10005:::4177,55,10407,10407,10772:::10980:::10407,10407,10772
216312:::13540,13379,10407,10415,10415:::7352:::10407,10415,10415
162443:::1778,12575,10407,1921,9528:::8112:::10407,1921,9528
101852:::13608,14099,7008,12162,10415:::10415:::10415
167768:::1637,8508,1829,1314,2907:::9419:::2907
268616:::9801,7276,13967,10241,1404:::5261:::1404
48504:::5032,237,3492,378,152:::792:::152
159032:::14290,11248,13615,4448,5347:::1782:::5347
257767:::6961,328,13638,271,10007:::10007:::271,10007
191359:::1670,5501,1364,6210,271:::10007:::271
139906:::2622,13701,2241,271,10007:::10007:::271,10007
249255:::9210,1491,6040,12907,271:::10007:::271
74059:::1771,2747,3026,2402,271:::10007:::271
65955:::9732,10728,526,527,595:::528:::526,527,595
247620:::6160,518,648,519,526:::521:::518,648,519,526
233104:::9938,5882,892,9624,5820:::3288:::5820
349702:::3087,3622,9551,8695,526:::527:::526
44587:::6216,5674,4617,10231,4108:::2784:::4108
209627:::3030,13864,11495,3994,417:::530:::417
294958:::5309,7219,2139,14545,7364:::7399:::7364
341141:::4966,1242,420,619,580:::1283:::4966,1242,420,619,580
195327:::12585,10577,244,4812,914:::1131:::244,4812,914
105003:::9704,5403,5578,6098,92:::5552:::5403,5578,6098,92
49617:::7830,272,2634,2661,9606:::10947:::2634,2661,9606
144134:::1223,3659,11858,4254,5881:::7600:::5881
160132:::3508,8797,7997,2634,2661:::5552:::7997,2634,2661
329555:::2276,694,2086,4326,3498:::5552:::4326,3498
337554:::901,10247,3090,10661,10764:::11347:::10661,10764
291000:::12437,3228,6334,14036,10296:::10296:::10296
216899:::14221,4665,4102,5110,9839:::9839:::4102,5110,9839
164372:::14561,11960,4102,5110,9839:::9839:::4102,5110,9839
36015:::5780,4097,4102,5110,9839:::9839:::5780,4097,4102,5110,9839
20292:::9261,5425,13282,1349,4102:::1517:::1349,4102
79246:::11470,13894,4102,5110,9839:::9839:::4102,5110,9839
310152:::12811,13935,4204,5423,4102:::5110:::4204,5423,4102
130729:::5986,5598,2982,4102,5110:::9839:::4102,5110
130730:::1737,7152,4102,5110,9839:::9839:::4102,5110,9839
116982:::1196,13336,6419,10157,5447:::3500:::5447
32818:::5192,4028,2456,4287,5490:::7386:::4287,5490
211588:::2365,11506,1603,4309,4984:::1284:::4984
321572:::6423,12604,11930,10820,526:::668:::526
240161:::13884,9302,5552,8188,1687:::1927:::1687
228285:::13919,290,1075,10370,308:::308:::308
191149:::4391,3356,4105,11226,9411:::3649:::9411
330460:::10561,12415,5543,6461,13100:::13240:::13100
352089:::6977,361,660,660,660:::660:::361,660,660,660
226062:::12476,523,522,518,648:::676:::523,522,518,648
18687:::12346,10086,10245,7900,3203:::3313:::3203
149193:::11265,5959,4796,5568,6457:::4879:::6457
345304:::6298,9708,12281,2560,2407:::2571:::2560,2407
149192:::8245,5222,40,4511,991:::5881:::4511,991
237254:::5386,13695,244,244,2567:::2568:::244,244,2567
75172:::7465,8585,1255,1271,3850:::2568:::1255,1271,3850
267061:::10433,3380,14442,1107,6438:::6482:::6438
267060:::6916,11519,8701,4771,6461:::6462:::6461
351742:::1942,233,14047,2509,6438:::6477:::6438
68716:::775,4367,5185,13714,6461:::6462:::6461
217555:::10302,12977,6495,6815,6643:::6753:::6643
128435:::986,1724,5962,8005,8796:::4767:::8005,8796
247863:::11447,765,766,585,450:::601:::765,766,585,450
335265:::607,7892,3935,10296,765:::585:::765
60991:::13306,4451,8917,4032,3182:::3216:::3182
93352:::7247,81,585,636,765:::768:::585,636,765
19509:::3108,10099,4698,9270,8369:::9543:::8369
290237:::9327,4012,3865,10043,3950:::3951:::3950
208177:::7853,11921,3471,1212,2568:::7301:::1212,2568
304252:::13905,8065,2500,2406,1968:::1907:::1968
91448:::2173,2152,2138,2189,2178:::2163:::2173,2152,2138,2189,2178
224735:::8533,13928,2189,2138,2152:::71:::2189,2138,2152
46203:::12229,9638,5423,13037,1500:::1688:::1500
58709:::5864,2173,2165,2189,2163:::2178:::2173,2165,2189,2163
218797:::6450,1172,7809,678,112:::2907:::112
91330:::409,450,488,585,636:::601:::409,450,488,585,636
324567:::14548,12373,5608,409,450:::488:::409,450
315112:::12091,2902,1208,7191,1886:::1887:::1886
354307:::457,7652,3993,4131,35:::4640:::4131,35
347307:::8342,2519,6805,4131,3335:::2083:::4131,3335
347308:::1297,1881,4131,3335,2083:::4130:::4131,3335,2083
323080:::12041,11229,11074,4536,497:::498:::497
50173:::12290,13000,533,4033,4131:::14465:::4131
173495:::2498,13735,723,3275,4131:::4133:::4131
130713:::12003,7153,14438,14353,8250:::8309:::8250
115783:::12107,11332,162,3781,1130:::6493:::1130
300226:::4767,797,3206,2559,10767:::12386:::797,3206,2559,10767
196967:::2571,2416,10767,3206,4804:::2574:::2571,2416,10767,3206,4804
123274:::2510,1969,8950,9211,4139:::10767:::4139
135342:::6568,7149,8554,4317,1127:::1140:::1127
66238:::10156,10667,1188,1080,1119:::1159:::1080,1119
348752:::9115,499,11363,8935,1127:::1140:::1127
135343:::13234,6430,6190,1127,1140:::1246:::1127,1140
100478:::9974,9663,11388,10161,1189:::1102:::1189
180757:::5114,4622,699,596,816:::656:::699,596,816
284490:::7210,10272,695,472,734:::824:::695,472,734
320127:::8034,6130,11845,9462,9888:::9888:::9888
214893:::14297,1353,2612,12034,9825:::9888:::9825
351209:::6688,1960,717,4675,9888:::9888:::9888
95738:::790,2548,3449,3207,9888:::9888:::9888
150832:::8842,10740,14156,1202,10729:::9888:::10729
221852:::6694,12617,1149,9870,9870:::9888:::9870,9870
236740:::13059,1707,12913,9825,9888:::9888:::9825,9888
313460:::1728,11084,7704,3826,9888:::9888:::9888
300188:::6035,7573,7933,1837,1900:::1963:::1837,1900
102866:::13315,13411,7668,3144,160:::160:::7668,3144,160
274706:::3745,2532,10167,3101,1713:::1712:::1713
271081:::10765,2030,12960,2141,1713:::1712:::1713
226331:::4956,102,1713,5008,5704:::6299:::1713,5008,5704
212968:::13254,3402,2246,1728,1872:::1915:::1728,1872
327872:::2961,11051,9570,5342,1713:::1714:::1713
135926:::10665,8124,5135,2223,518:::648:::518
250888:::525,527,528,595,4927:::668:::525,527,528,595,4927
39502:::5644,3507,13359,8372,7663:::8904:::7663
301531:::455,12117,5920,528,518:::648:::528,518
278663:::14403,8724,3387,14350,7847:::7792:::7847
172083:::8271,5806,2137,15,7443:::7792:::7443
179276:::9326,12857,2415,2181,7847:::7792:::7847
358050:::3970,10642,9278,21,10193:::10193:::10193
28672:::5606,3586,10482,10600,3822:::3821:::3822
99841:::8216,13046,6988,8428,3822:::3823:::3822
52053:::8538,3825,3823,3822,3822:::3823:::3825,3823,3822,3822
158016:::14223,3378,4246,2730,3822:::3840:::3822
292222:::9246,13036,9445,5786,5856:::5863:::5786,5856
98743:::10777,13942,9569,9715,6192:::5301:::6192
148223:::12005,10971,11511,8973,5015:::7208:::5015
307966:::11231,11809,3918,450,488:::585:::450,488
262326:::8202,409,450,768,767:::5015:::409,450,768,767
101718:::14020,7637,12836,10407,10419:::10407:::10407,10419
241530:::9232,5935,9585,4498,10293:::10293:::10293
191073:::9455,4424,13476,11558,2550:::3296:::2550
148208:::13255,12859,7214,3395,10193:::10193:::10193
283662:::1576,12940,13420,9226,8740:::10407:::8740
123971:::1627,8471,2439,11689,10193:::10193:::10193
183039:::2780,2853,401,10046,5179:::3089:::10046,5179
296284:::11786,9149,12873,2898,8226:::8229:::8226
338583:::113,14268,7995,5362,3641:::3657:::3641
217903:::8710,12658,983,4835,8226:::8242:::8226
305045:::3446,4416,6469,1214,14096:::14095:::14096
152193:::11389,8060,11811,9912,14096:::14095:::14096
323122:::9602,9682,1103,3115,14096:::14095:::14096
187309:::11484,14335,12846,14096,1872:::1894:::1872
180040:::8515,4354,9433,13275,2851:::2882:::2851
175940:::12806,279,14400,14198,1051:::1032:::1051
290918:::6840,4935,5792,11055,1057:::1057:::1057
42242:::7790,9201,13333,5583,10124:::10124:::5583,10124
243729:::1253,3756,4749,6828,1662:::4719:::1662
42241:::1241,12713,507,10411,5583:::10124:::5583
312435:::636,5926,9456,11394,1734:::10124:::1734
298660:::896,1508,1545,1642,1734:::5583:::896,1508,1545,1642,1734
92088:::51,4754,1875,1874,2569:::1467:::4754,1875,1874,2569
142718:::23,2642,6327,1241,8356:::2561:::2642,6327,1241,8356
135959:::9905,4557,10934,4851,2569:::2633:::4851,2569
71114:::835,14313,2568,2558,2569:::5819:::2568,2558,2569
4395:::2568,2569,2567,2561,2557:::7301:::2568,2569,2567,2561,2557
108383:::11198,12450,1255,2569,2228:::2633:::1255,2569,2228
232189:::11003,1159,14369,4983,2982:::3114:::4983,2982
243133:::8007,7501,8218,9860,2073:::2076:::2073
45380:::5298,3984,13668,5207,2073:::2080:::2073
320020:::673,10143,3022,5334,7135:::5256:::7135
118568:::5164,5774,4097,13857,256:::1991:::256
81764:::1973,11524,256,6343,1991:::7792:::256,6343,1991
342264:::8675,9838,8716,4913,6045:::6343:::6045
4229:::10082,14492,9381,3253,256:::6343:::256
138231:::5475,5358,3459,13244,1046:::9882:::1046
171225:::8308,13216,12625,4578,1046:::9882:::1046
95033:::8375,2660,2882,2980,3068:::2802:::2882,2980,3068
105912:::14351,14436,187,11513,2279:::2290:::2279
48765:::8137,9476,9925,9137,2980:::2851:::9137,2980
357372:::13800,2882,2980,3068,2865:::2927:::2882,2980,3068,2865
52658:::13435,2865,2841,2882,2851:::3068:::2865,2841,2882,2851
82643:::9623,9165,5869,2125,2128:::7394:::2125,2128
317403:::7564,7619,9487,4390,2128:::7394:::2128
213469:::14143,3722,6810,1975,2809:::7394:::2809
140475:::4308,9036,3385,2128,2125:::2721:::2128,2125
116188:::8020,6819,13356,6825,2128:::7394:::2128
190520:::13091,1119,2259,11778,1884:::6892:::1884
326804:::10084,10501,8553,2234,5157:::1170:::5157
3111:::1998,2565,2571,2573,2574:::2416:::2565,2571,2573,2574
85452:::12527,3082,2416,2574,2575:::2573:::3082,2416,2574,2575
133887:::2571,43,238,689,793:::5131:::2571,43,238,689,793
74962:::4885,2571,2571,5566,7045:::9593:::2571,2571,5566,7045
285372:::14523,3274,10658,6272,10032:::10032:::10032
198392:::2565,9702,2575,2574,3206:::2573:::2565,9702,2575,2574,3206
237026:::2571,2572,5566,2573,2574:::2416:::2571,2572,5566,2573,2574
356311:::11793,5347,12666,9809,10151:::10151:::9809,10151
185878:::7869,6537,9911,9911,10151:::10151:::9911,9911,10151
97481:::443,13285,12131,4812,10003:::10003:::10003
288003:::9885,9885,9905,9905,9911:::9911:::9885,9885,9905,9905,9911
292883:::13407,2735,4546,5585,9944:::9944:::9944
135900:::10236,5186,6529,8049,10151:::10151:::10151
268212:::7196,10575,2134,1082,4360:::10482:::4360
78458:::13393,5976,10278,6715,4360:::10482:::4360
204746:::1900,7746,5212,10573,4360:::10482:::4360
353652:::2085,4511,4566,4568,4966:::4968:::4511,4566,4568,4966
61714:::5530,5889,7940,1215,984:::4672:::984
293524:::4566,4568,4966,5881,6891:::991:::4566,4568,4966,5881,6891
210468:::13031,3381,11346,5153,390:::2928:::390
342242:::10379,10,5319,6952,4043:::4494:::4043
351971:::11800,13987,12380,9195,4043:::4494:::4043
75316:::3080,5004,9426,9699,4043:::4494:::4043
101197:::1905,13547,812,9396,4043:::4494:::4043
259583:::12260,3799,3603,12584,651:::1297:::651
359538:::7709,817,10261,5694,7479:::7767:::5694,7479
359529:::11101,2784,6107,1889,1887:::1887:::1889,1887
99763:::5267,10486,4671,10797,1884:::6892:::1884
357358:::5142,1884,1886,1887,6705:::1891:::1884,1886,1887,6705
212997:::10568,7260,2718,2784,2777:::2763:::2718,2784,2777
346153:::3190,12740,9903,14147,3627:::94:::3627
124033:::13986,13314,8410,2757,8524:::3328:::2757,8524
136585:::7896,12651,1663,2757,2764:::2774:::1663,2757,2764
175569:::6308,7163,9409,5927,2102:::2103:::2102
115213:::9104,2937,13184,10669,323:::5564:::323
47809:::10014,6302,3082,6173,11932:::11469:::3082,6173,11932
93732:::12592,12389,12121,5100,2994:::10607:::2994
280977:::5360,1835,8243,692,5559:::2736:::5559
224290:::6404,5538,872,13756,7741:::7936:::7741
351219:::11131,10928,12895,9827,736:::735:::736
220908:::12608,7036,13201,856,5527:::6409:::5527
105835:::10337,3839,5821,8848,2200:::2255:::2200
227021:::13376,1242,1352,1268,6734:::1297:::1242,1352,1268,6734
18779:::8839,4969,1352,1322,5722:::1242:::4969,1352,1322,5722
133869:::9269,11167,2600,10559,7399:::7364:::7399
108112:::727,12759,10397,10050,395:::396:::395
41100:::4232,10032,10032,10032,10032:::10416:::10032,10032,10032,10032
269898:::6004,7239,13619,10032,10032:::10752:::10032,10032
327664:::10074,1413,2511,8730,10248:::10248:::10248
359276:::4134,5039,2218,8106,10248:::10248:::10248
291736:::12282,9098,10032,10032,10057:::10057:::9098,10032,10032,10057
269897:::6492,7130,7901,12116,10032:::10032:::10032
61157:::2168,11146,10419,10419,10032:::10032:::11146,10419,10419,10032
175529:::6449,665,8196,973,10248:::10248:::10248
351030:::12105,9375,10032,10032,9837:::9837:::9375,10032,10032,9837
227556:::4276,10064,3272,329,330:::5834:::329,330
86134:::643,5215,14347,12031,3118:::3165:::3118
298293:::3033,328,329,5834,330:::365:::328,329,5834,330
32467:::4173,5426,1732,4204,10526:::4223:::4204,10526
73288:::1338,12006,9933,328,330:::329:::328,330
288672:::14041,5736,6626,10251,5706:::6201:::5706
339844:::711,577,12189,3516,7091:::11754:::7091
163745:::14170,10992,7055,1183,5706:::6201:::5706
159002:::3045,5036,10857,4880,5706:::6201:::5706
174073:::4162,10843,1619,85,177:::2559:::177
337757:::60,3989,661,9138,2984:::2963:::2984
235319:::13906,1385,11361,3436,3437:::3438:::3436,3437
146700:::9502,4284,3438,3436,10521:::3512:::3438,3436,10521
213543:::12667,5957,6621,14522,9287:::2748:::9287
307579:::13639,11818,2200,8591,5072:::10760:::5072
179590:::12007,11408,2430,6600,5041:::7795:::5041
130863:::14506,2277,12798,7232,8672:::2748:::8672
250185:::2427,9716,6280,10305,2952:::3002:::2952
11595:::2479,10235,13052,11729,2676:::3446:::2676
135181:::10488,13663,793,2045,2038:::146:::793,2045,2038
73360:::7669,5811,11924,883,1234:::1293:::1234
31166:::5497,6197,1877,4197,2666:::5565:::2666
38635:::1638,4303,11467,2044,2039:::2069:::2044,2039
38636:::501,4783,9065,2039,2069:::2038:::2039,2069
176501:::11137,12211,10539,6567,551:::652:::6567,551
80843:::548,550,549,602,551:::652:::548,550,549,602,551
223595:::496,4545,1894,1915,5392:::5622:::1894,1915,5392
123566:::11684,11314,12293,5847,2543:::5550:::2543
39753:::5768,7510,1225,8528,2543:::5550:::2543
32227:::5687,5492,9781,10047,10047:::10288:::9781,10047,10047
168255:::1001,9204,10105,5346,3437:::10521:::3437
175993:::12820,6846,728,4896,7091:::9915:::7091
223783:::10965,4072,11795,3614,894:::2971:::894
218456:::968,9189,10968,1347,1369:::7345:::1347,1369
253251:::12251,14421,1255,5424,5209:::6451:::5209
104524:::155,9923,4109,5209,6451:::3887:::5209,6451
253255:::8168,797,12603,5209,6451:::6709:::5209,6451
361585:::9275,2247,4939,4895,5209:::6451:::5209
30629:::6159,6052,6526,5209,6451:::4965:::6052,6526,5209,6451
158012:::10589,8763,1651,34,5209:::6451:::5209
229868:::10656,6727,1625,13183,5209:::6451:::5209
330975:::12039,7776,8693,4610,3012:::3141:::3012
265279:::494,9056,1045,5865,3141:::5617:::3141
2137:::1449,1633,5914,10224,3445:::3444:::3445
210104:::6499,12529,13025,10773,3447:::4533:::3447
168285:::8210,4101,5228,1982,1983:::2095:::1982,1983
2133:::7169,3888,4161,458,1982:::1983:::1982
218434:::9088,12995,10516,7417,1982:::1983:::1982
93486:::5290,11381,12026,13307,1982:::1983:::1982
359686:::14064,6620,8633,7905,9606:::10465:::9606
347892:::4565,7076,2164,11175,10092:::10092:::10092
241540:::4795,11279,12052,9373,10163:::10163:::10163
266196:::5570,11321,1513,13308,2909:::2996:::2909
176056:::10492,13994,11223,67,8639:::10407:::8639
297970:::11587,4638,4140,7664,5154:::7708:::5154
148542:::3241,2503,2606,4468,6580:::7119:::2503,2606,4468,6580
277371:::9345,3384,5996,1693,5977:::10110:::5977
275867:::7829,1242,1297,1283,5722:::6734:::1242,1297,1283,5722
142344:::10190,5645,1068,3961,984:::2782:::984
61960:::11431,13068,10335,11671,1348:::1297:::1348
200105:::12696,8307,9768,4717,2677:::1252:::2677
103595:::10252,4300,1023,668,753:::4928:::668,753
203643:::5014,1361,2034,3886,526:::753:::526
50599:::78,14029,595,668,753:::4927:::595,668,753
181098:::4500,519,520,528,668:::595:::519,520,528,668
216755:::525,522,595,528,668:::753:::525,522,595,528,668
95175:::11548,7279,836,668,4931:::4927:::668,4931
220708:::532,545,668,4928,7639:::7994:::532,545,668,4928,7639
166745:::7292,412,14563,7206,4931:::753:::4931
9288:::867,2424,13105,7493,1972:::1973:::1972
301235:::3667,14256,4339,5646,9840:::9840:::9840
265574:::9750,9089,11369,7307,1972:::1973:::1972
67531:::7805,2124,6744,1972,1973:::3655:::1972,1973
38315:::7563,9338,5762,2558,1972:::1973:::1972
249757:::5313,8567,7998,9485,1293:::10152:::1293
313449:::690,3510,133,1234,1331:::1354:::1234,1331
2616:::10962,13849,14214,9868,793:::6232:::793
194156:::2737,2618,3720,14234,1500:::1688:::1500
233627:::13291,14534,10025,10025,2355:::2352:::10025,10025,2355
107059:::14006,259,5416,9843,12534:::12735:::12534
185321:::118,4488,4849,4382,6119:::987:::4382,6119
92062:::8221,2569,2633,7588,4382:::6119:::2569,2633,7588,4382
170881:::12004,6126,8192,3435,4382:::6119:::3435,4382
165809:::125,1560,11062,10288,10210:::10210:::10210
257259:::9537,1029,1762,4382,6119:::4128:::4382,6119
278288:::4157,6803,11081,11471,4382:::6119:::4382
235674:::14248,4038,11289,4381,4382:::6119:::4381,4382
77852:::214,9337,230,9,1181:::1488:::9,1181
126362:::9999,10579,10469,2928,2752:::7788:::2752
25958:::9350,982,967,4715,2752:::7788:::2752
82705:::5111,8606,10534,6698,284:::9984:::284
196464:::3610,12068,9523,2706,10081:::10081:::10081
200532:::4690,12470,7439,4200,5780:::3795:::4200,5780
335790:::651,3415,13242,10097,2873:::2908:::2873
104838:::4706,5813,8772,4200,5780:::4102:::4200,5780
295804:::9748,6864,1478,2794,4200:::5780:::4200
68930:::8687,12825,12963,11035,8714:::8959:::8714
180628:::8384,8082,13452,7379,7604:::7719:::7379,7604
261411:::5759,11982,13818,11189,8714:::8959:::8714
160676:::8437,2194,4433,10865,7369:::7370:::7369
108048:::11886,2128,12542,802,7369:::7370:::7369
12548:::3553,7947,5035,3513,3404:::3405:::3513,3404
48527:::5647,249,13514,3437,10521:::3452:::3437,10521
312596:::14023,4918,11602,6994,630:::605:::630
117981:::7236,3761,4027,167,152:::605:::167,152
153609:::13574,11476,4212,2123,604:::579:::2123,604
249007:::1246,9110,5427,605,608:::609:::5427,605,608
334881:::5586,1887,167,167,167:::167:::1887,167,167,167
317969:::9255,9867,4357,7156,7875:::7876:::7875
21002:::4224,10125,4031,2697,3065:::2292:::3065
164471:::602,4503,10253,14512,7875:::7876:::7875
212934:::3692,2565,8220,9702,9915:::9916:::2565,8220,9702,9915
239285:::4490,14325,2459,2559,2565:::2436:::2559,2565
162072:::12865,1450,1360,5359,1356:::2571:::1356
112857:::7833,10822,14355,5348,2280:::2299:::2280
175893:::8573,9763,6067,3294,2280:::2337:::2280
338537:::4294,649,2280,2299,2337:::5579:::2280,2299,2337
194549:::4257,1212,14294,3053,2778:::2806:::2778
175859:::5063,10277,6059,414,2243:::2182:::2243
153830:::2078,3155,8564,13212,361:::2064:::361
290048:::13490,2778,2719,2771,2938:::646:::2778,2719,2771,2938
176523:::8276,6524,12347,13092,6567:::6568:::6567
147278:::4910,9297,1277,9833,9879:::9879:::9879
329400:::9696,1138,4298,4184,12277:::12468:::12277
333552:::11247,1931,3615,4287,6650:::7386:::4287,6650
15422:::11203,6281,11364,3137,4635:::5777:::4635
79049:::8902,10624,4156,3498,4326:::5447:::3498,4326
229809:::6283,13011,6209,10695,3079:::6901:::3079
30421:::9812,10597,12780,13237,2350:::2289:::2350
198407:::13103,5402,9915,9916,4740:::10767:::9915,9916,4740
166399:::1166,9257,7037,8043,1328:::2859:::1328
37296:::546,6931,4824,6494,1475:::183:::1475
210589:::9341,12855,1559,2571,7091:::9414:::2571,7091
95269:::1653,2723,8068,6853,1212:::1231:::1212
300643:::10293,13117,10062,8550,2038:::1231:::2038
154157:::13245,1677,14319,10155,1199:::1231:::1199
260305:::10827,2045,1199,2039,2044:::2069:::2045,1199,2039,2044
299574:::8179,2661,2661,6788,5577:::127:::2661,2661,6788,5577
314020:::8086,13749,1016,3890,8049:::5406:::1016,3890,8049
356333:::5396,11423,3653,8871,1016:::6057:::1016
100397:::5824,3829,9039,7394,1356:::2403:::1356
314021:::4728,1016,3890,8049,5406:::6317:::1016,3890,8049,5406
